"pollster","pollster_rating_name","sample_size","candidate_name","pct"
"Echelon Insights","Echelon Insights",1020,"Donald Trump",44
"Echelon Insights","Echelon Insights",1020,"Ron DeSantis",42
"Echelon Insights","Echelon Insights",1020,"Donald Trump",43
"Echelon Insights","Echelon Insights",1020,"Joe Biden",42
"Clarity","Clarity Campaign Labs",1063,"Joe Biden",46
"Clarity","Clarity Campaign Labs",1063,"Donald Trump",46
"Clarity","Clarity Campaign Labs",1063,"Ron DeSantis",41
"YouGov Blue","YouGov",3012,"Joe Biden",47
"YouGov Blue","YouGov",3012,"Donald Trump",41
"YouGov Blue","YouGov",3012,"Joe Biden",45
"PPIC","Public Policy Institute of California",1092,"Joe Biden",57
"Prime Group","Prime Group",2200,"Joe Biden",52
"Prime Group","Prime Group",2200,"Donald Trump",48
"Prime Group","Prime Group",500,"Joe Biden",48
"Prime Group","Prime Group",500,"Donald Trump",52
"Prime Group","Prime Group",500,"Joe Biden",50
"Prime Group","Prime Group",500,"Donald Trump",50
"Prime Group","Prime Group",500,"Joe Biden",46
"Prime Group","Prime Group",500,"Donald Trump",54
"Prime Group","Prime Group",500,"Joe Biden",51
"Prime Group","Prime Group",500,"Donald Trump",49
"Prime Group","Prime Group",500,"Joe Biden",53
"Prime Group","Prime Group",500,"Donald Trump",47
"YouGov","YouGov",1500,"Donald Trump",41
"YouGov","YouGov",1315,"Joe Biden",40
"YouGov","YouGov",1315,"Donald Trump",44
"Premise","Premise",2068,"Donald Trump",41
"Premise","Premise",1481,"Joe Biden",40
"Premise","Premise",1481,"Donald Trump",42
"Quinnipiac","Quinnipiac University",1584,"Joe Biden",46
"Quinnipiac","Quinnipiac University",1584,"Donald Trump",47
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",1181,"Joe Biden",42
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",1181,"Donald Trump",41
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",1181,"Kamala Harris",41
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",1181,"Donald Trump",42
"Morning Consult","Morning Consult",6000,"Ron DeSantis",40
"Siena","Siena College",817,"Joe Biden",50
"St. Anselm","Saint Anselm College Survey Center",1065,"Joe Biden",49
"St. Anselm","Saint Anselm College Survey Center",1065,"Donald Trump",40
"St. Anselm","Saint Anselm College Survey Center",1065,"Ron DeSantis",40
"HarrisX","Harris Insights & Analytics",2875,"Joe Biden",43
"HarrisX","Harris Insights & Analytics",2875,"Donald Trump",45
"Cygnal","Cygnal",2010,"Joe Biden",46.4
"Cygnal","Cygnal",2010,"Donald Trump",45.8
"Cygnal","Cygnal",2010,"Joe Biden",44.1
"Cygnal","Cygnal",2010,"Ron DeSantis",44.9
"Targoz Market Research","Targoz Market Research",1120,"Donald Trump",51
"Targoz Market Research","Targoz Market Research",1046,"Donald Trump",54
"Targoz Market Research","Targoz Market Research",977,"Ron DeSantis",52
"Targoz Market Research","Targoz Market Research",1120,"Ron DeSantis",46
"Emerson","Emerson College",1015,"Joe Biden",42.5
"Emerson","Emerson College",1015,"Joe Biden",43.5
"Emerson","Emerson College",1015,"Donald Trump",43.4
"Emerson","Emerson College",1015,"Joe Biden",40.3
"Emerson","Emerson College",1015,"Donald Trump",41.4
"YouGov","YouGov",1091,"Joe Biden",46
"YouGov","YouGov",1091,"Donald Trump",42
"YouGov","YouGov",1087,"Joe Biden",44
"YouGov","YouGov",1087,"Ron DeSantis",41
"Hart/POS","Hart Research Associates/Public Opinion Strategies",1000,"Joe Biden",49
"Hart/POS","Hart Research Associates/Public Opinion Strategies",1000,"Donald Trump",45
"Hart/POS","Hart Research Associates/Public Opinion Strategies",1000,"Joe Biden",47
"Hart/POS","Hart Research Associates/Public Opinion Strategies",1000,"Ron DeSantis",47
"Public Opinion Strategies","Public Opinion Strategies",500,"Joe Biden",41
"Public Opinion Strategies","Public Opinion Strategies",500,"Ron DeSantis",47
"Public Opinion Strategies","Public Opinion Strategies",500,"Donald Trump",45
"Public Opinion Strategies","Public Opinion Strategies",500,"Ron DeSantis",48
"Public Opinion Strategies","Public Opinion Strategies",500,"Joe Biden",48
"Morning Consult","Morning Consult",6000,"Ron DeSantis",41
"HarrisX/Harris Poll","Harris Insights & Analytics",2090,"Donald Trump",45
"HarrisX/Harris Poll","Harris Insights & Analytics",2090,"Kamala Harris",40
"HarrisX/Harris Poll","Harris Insights & Analytics",2090,"Donald Trump",47
"HarrisX/Harris Poll","Harris Insights & Analytics",2090,"Joe Biden",40
"HarrisX/Harris Poll","Harris Insights & Analytics",2090,"Ron DeSantis",41
"HarrisX/Harris Poll","Harris Insights & Analytics",2090,"Ron DeSantis",42
"J.L. Partners","J.L. Partners",1000,"Joe Biden",46
"J.L. Partners","J.L. Partners",1000,"Donald Trump",44
"Rasmussen","Rasmussen Reports",986,"Donald Trump",45
"Big Village","Big Village",2020,"Donald Trump",42.7
"Big Village","Big Village",1679,"Joe Biden",41.9
"Big Village","Big Village",1679,"Donald Trump",44.8
"Big Village","Big Village",1679,"Joe Biden",42.3
"EPIC/MRA","EPIC-MRA",600,"Joe Biden",44
"EPIC/MRA","EPIC-MRA",600,"Donald Trump",44
"EPIC/MRA","EPIC-MRA",600,"Ron DeSantis",45
"YouGov","YouGov",1303,"Joe Biden",41
"YouGov","YouGov",1303,"Donald Trump",41
"Marquette Law School","Marquette University Law School",913,"Joe Biden",52
"Marquette Law School","Marquette University Law School",913,"Donald Trump",43
"Marquette Law School","Marquette University Law School",913,"Joe Biden",49
"Marquette Law School","Marquette University Law School",913,"Ron DeSantis",47
"Premise","Premise",1918,"Donald Trump",43
"Premise","Premise",1466,"Joe Biden",43
"Premise","Premise",1466,"Donald Trump",44
"Premise","Premise",1466,"Joe Biden",41
"Quinnipiac","Quinnipiac University",1735,"Joe Biden",48
"Quinnipiac","Quinnipiac University",1735,"Donald Trump",44
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",1173,"Donald Trump",42
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",1173,"Kamala Harris",40
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",1173,"Donald Trump",44
"Spry Strategies","Spry Strategies",1250,"Joe Biden",44
"Spry Strategies","Spry Strategies",1250,"Donald Trump",44.5
"Spry Strategies","Spry Strategies",1250,"Joe Biden",44.1
"Spry Strategies","Spry Strategies",1250,"Ron DeSantis",41.2
"Spry Strategies","Spry Strategies",1250,"Joe Biden",40.3
"PPP","Public Policy Polling",773,"Joe Biden",53
"PPP","Public Policy Polling",773,"Joe Biden",51
"UMass Amherst/YouGov","University of Massachusetts Department of Political Science/YouGov",1133,"Joe Biden",43
"UMass Amherst/YouGov","University of Massachusetts Department of Political Science/YouGov",1133,"Donald Trump",40
"UMass Amherst/YouGov","University of Massachusetts Department of Political Science/YouGov",1133,"Joe Biden",41
"Opinion Diagnostics","Opinion Diagnostics",902,"Joe Biden",40.1
"Opinion Diagnostics","Opinion Diagnostics",902,"Donald Trump",42.6
"Opinion Diagnostics","Opinion Diagnostics",902,"Joe Biden",40.5
"Opinion Diagnostics","Opinion Diagnostics",902,"Ron DeSantis",45.9
"Cygnal","Cygnal",600,"Joe Biden",41.4
"Cygnal","Cygnal",600,"Donald Trump",42
"Emerson","Emerson College",1056,"Joe Biden",53.5
"Emerson","Emerson College",1056,"Joe Biden",53.7
"Gonzales Research & Media Services","Gonzales Research & Marketing Strategies Inc.",841,"Joe Biden",52.1
"Gonzales Research & Media Services","Gonzales Research & Marketing Strategies Inc.",841,"Joe Biden",51.2
"Data for Progress","Data for Progress",1625,"Joe Biden",47
"Data for Progress","Data for Progress",1625,"Donald Trump",45
"Data for Progress","Data for Progress",1625,"Joe Biden",44
"Data for Progress","Data for Progress",1625,"Donald Trump",44
"Rasmussen","Rasmussen Reports",1012,"Joe Biden",44
"Rasmussen","Rasmussen Reports",1012,"Ron DeSantis",44
"Premise","Premise",1911,"Donald Trump",44
"Premise","Premise",1496,"Joe Biden",42
"Premise","Premise",1496,"Donald Trump",44
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",1500,"Joe Biden",43
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",1207,"Joe Biden",45
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",1207,"Donald Trump",41
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",1207,"Joe Biden",48
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",1207,"Kamala Harris",42
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",1207,"Donald Trump",43
"YouGov","YouGov",1313,"Joe Biden",43
"YouGov","YouGov",1313,"Donald Trump",40
"YouGov","YouGov",1015,"Joe Biden",48
"YouGov","YouGov",1015,"Donald Trump",41
"YouGov","YouGov",1011,"Joe Biden",46
"YouGov","YouGov",1011,"Ron DeSantis",40
"Morning Consult","Morning Consult",5000,"Donald Trump",44
"Big Village","Big Village",1000,"Donald Trump",42.9
"Big Village","Big Village",853,"Joe Biden",40.4
"Big Village","Big Village",853,"Donald Trump",45.3
"Big Village","Big Village",853,"Ron DeSantis",41.8
"Morning Consult","Morning Consult",5700,"Joe Biden",43
"Morning Consult","Morning Consult",5700,"Donald Trump",43
"Morning Consult","Morning Consult",5700,"Ron DeSantis",40
"Morning Consult","Morning Consult",1961,"Joe Biden",44
"Echelon Insights","Echelon Insights",1035,"Joe Biden",46
"Echelon Insights","Echelon Insights",1035,"Donald Trump",44
"Echelon Insights","Echelon Insights",1035,"Ron DeSantis",42
"Echelon Insights","Echelon Insights",1035,"Joe Biden",41
"Echelon Insights","Echelon Insights",1035,"Donald Trump",42
"Echelon Insights","Echelon Insights",1035,"Joe Biden",42
"McLaughlin","McLaughlin & Associates",400,"Joe Biden",47
"McLaughlin","McLaughlin & Associates",400,"Donald Trump",48
"RMG Research","RMG Research",1000,"Joe Biden",42
"RMG Research","RMG Research",1000,"Donald Trump",41
"RMG Research","RMG Research",1000,"Joe Biden",45
"RMG Research","RMG Research",1000,"Joe Biden",40
"PPIC","Public Policy Institute of California",1062,"Joe Biden",58
"Roanoke College","Roanoke College Institute for Policy and Opinion Research",678,"Joe Biden",54
"Emerson","Emerson College",1064,"Donald Trump",48.8
"Emerson","Emerson College",1064,"Ron DeSantis",45.2
"Quinnipiac","Quinnipiac University",1616,"Joe Biden",48
"Quinnipiac","Quinnipiac University",1616,"Donald Trump",46
"Quinnipiac","Quinnipiac University",1616,"Joe Biden",46
"Quinnipiac","Quinnipiac University",1616,"Ron DeSantis",47
"co/efficient","co/efficient",987,"Donald Trump",57
"VoteTXT","VoteTXT",412,"Ron DeSantis",46.31
"VoteTXT","VoteTXT",412,"Joe Biden",40.86
"VoteTXT","VoteTXT",412,"Donald Trump",48.48
"HarrisX/Harris Poll","Harris Insights & Analytics",2004,"Joe Biden",40
"HarrisX/Harris Poll","Harris Insights & Analytics",2004,"Donald Trump",47
"HarrisX/Harris Poll","Harris Insights & Analytics",2004,"Donald Trump",50
"HarrisX/Harris Poll","Harris Insights & Analytics",2004,"Joe Biden",42
"HarrisX/Harris Poll","Harris Insights & Analytics",2004,"Ron DeSantis",42
"HarrisX/Harris Poll","Harris Insights & Analytics",2004,"Kamala Harris",42
"HarrisX/Harris Poll","Harris Insights & Analytics",2004,"Kamala Harris",41
"Cygnal","Cygnal",2527,"Joe Biden",46.6
"Cygnal","Cygnal",2527,"Donald Trump",44.7
"Cygnal","Cygnal",2527,"Joe Biden",45.1
"Cygnal","Cygnal",2527,"Ron DeSantis",43.8
"Marquette Law School","Marquette University Law School",1010,"Joe Biden",48
"Marquette Law School","Marquette University Law School",1010,"Donald Trump",52
"Marquette Law School","Marquette University Law School",833,"Joe Biden",47
"Marquette Law School","Marquette University Law School",833,"Donald Trump",52
"Marquette Law School","Marquette University Law School",1010,"Joe Biden",49
"Marquette Law School","Marquette University Law School",1010,"Ron DeSantis",51
"Marquette Law School","Marquette University Law School",833,"Joe Biden",48
"Marquette Law School","Marquette University Law School",833,"Ron DeSantis",52
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",1500,"Joe Biden",41
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",1500,"Joe Biden",44
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",1117,"Joe Biden",44
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",1117,"Donald Trump",43
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",1117,"Joe Biden",47
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",1117,"Donald Trump",42
"Public Opinion Strategies","Public Opinion Strategies",500,"Joe Biden",42
"Public Opinion Strategies","Public Opinion Strategies",500,"Ron DeSantis",45
"Public Opinion Strategies","Public Opinion Strategies",500,"Mike Pence",43
"Public Opinion Strategies","Public Opinion Strategies",500,"Joe Biden",43
"Texas Hispanic Policy Foundation","Texas Hispanic Policy Foundation",1000,"Joe Biden",42
"Texas Hispanic Policy Foundation","Texas Hispanic Policy Foundation",1000,"Donald Trump",44
"Texas Hispanic Policy Foundation","Texas Hispanic Policy Foundation",1000,"Ron DeSantis",44
"Texas Hispanic Policy Foundation","Texas Hispanic Policy Foundation",1000,"Donald Trump",46
"Texas Hispanic Policy Foundation","Texas Hispanic Policy Foundation",1000,"Kamala Harris",40
"Texas Hispanic Policy Foundation","Texas Hispanic Policy Foundation",1000,"Ron DeSantis",45
"YouGov","YouGov",1302,"Joe Biden",42
"YouGov","YouGov",1302,"Donald Trump",44
"YouGov","YouGov",1302,"Joe Biden",41
"YouGov","YouGov",1302,"Ron DeSantis",41
"Premise","Premise",2042,"Donald Trump",43
"Premise","Premise",1591,"Joe Biden",41
"Premise","Premise",1591,"Donald Trump",44
"Clarity","Clarity Campaign Labs",1122,"Joe Biden",47
"Clarity","Clarity Campaign Labs",1122,"Donald Trump",43
"Clarity","Clarity Campaign Labs",1122,"Ron DeSantis",40
"WPAi","WPA Intelligence",789,"Joe Biden",47
"WPAi","WPA Intelligence",789,"Donald Trump",40
"Big Village","Big Village",1009,"Donald Trump",40.8
"Big Village","Big Village",830,"Joe Biden",42
"Big Village","Big Village",830,"Donald Trump",44.5
"Big Village","Big Village",830,"Joe Biden",41
"Big Village","Big Village",830,"Ron DeSantis",41.5
"Morning Consult","Morning Consult",5000,"Joe Biden",45
"Public Opinion Strategies","Public Opinion Strategies",500,"Joe Biden",49
"Public Opinion Strategies","Public Opinion Strategies",500,"Ron DeSantis",41
"Public Opinion Strategies","Public Opinion Strategies",500,"Donald Trump",41
"Public Opinion Strategies","Public Opinion Strategies",500,"Ron DeSantis",44
"Public Opinion Strategies","Public Opinion Strategies",500,"Donald Trump",40
"Public Opinion Strategies","Public Opinion Strategies",500,"Ron DeSantis",43
"YouGov","YouGov",1060,"Joe Biden",45
"YouGov","YouGov",1060,"Donald Trump",43
"YouGov","YouGov",1057,"Joe Biden",45
"YouGov","YouGov",1057,"Ron DeSantis",42
"Susquehanna","Susquehanna Polling & Research Inc.",700,"Robert F. Kennedy",42
"Spry Strategies","Spry Strategies",1250,"Joe Biden",42
"Spry Strategies","Spry Strategies",1250,"Donald Trump",44
"Spry Strategies","Spry Strategies",1250,"Ron DeSantis",42.5
"Morning Consult","Morning Consult",5000,"Donald Trump",40
"ABC/Washington Post","ABC News/The Washington Post",1006,"Donald Trump",49
"ABC/Washington Post","ABC News/The Washington Post",900,"Joe Biden",43
"ABC/Washington Post","ABC News/The Washington Post",900,"Donald Trump",49
"ABC/Washington Post","ABC News/The Washington Post",1006,"Joe Biden",41
"ABC/Washington Post","ABC News/The Washington Post",1006,"Ron DeSantis",48
"ABC/Washington Post","ABC News/The Washington Post",900,"Ron DeSantis",44
"GQR","GQR",1569,"Joe Biden",50
"GQR","GQR",1569,"Donald Trump",48
"GQR","GQR",1569,"Joe Biden",48
"GQR","GQR",1569,"Ron DeSantis",49
"YouGov","YouGov",1500,"Joe Biden",41
"YouGov","YouGov",1357,"Joe Biden",46
"YouGov","YouGov",1357,"Donald Trump",46
"YouGov","YouGov",1357,"Joe Biden",45
"YouGov","YouGov",1357,"Ron DeSantis",42
"Change Research","Change Research",1208,"Joe Biden",48
"Change Research","Change Research",1208,"Donald Trump",43
"Change Research","Change Research",1208,"Joe Biden",47
"Change Research","Change Research",1208,"Ron DeSantis",44
"Rasmussen","Rasmussen Reports",1050,"Joe Biden",41
"Rasmussen","Rasmussen Reports",1050,"Donald Trump",48
"Premise","Premise",2044,"Donald Trump",45
"Premise","Premise",1577,"Joe Biden",42
"Premise","Premise",1577,"Donald Trump",45
"Premise","Premise",1577,"Joe Biden",40
"Survey Center on American Life","Survey Center on American Life",6014,"Joe Biden",41
"Survey Center on American Life","Survey Center on American Life",6014,"Ron DeSantis",40
"Survey Center on American Life","Survey Center on American Life",6014,"Joe Biden",45
"Survey Center on American Life","Survey Center on American Life",6014,"Donald Trump",40
"Echelon Insights","Echelon Insights",1012,"Joe Biden",47
"Echelon Insights","Echelon Insights",1012,"Donald Trump",42
"Echelon Insights","Echelon Insights",1012,"Joe Biden",45
"Echelon Insights","Echelon Insights",1012,"Ron DeSantis",42
"Noble Predictive Insights","Noble Predictive Insights",613,"Joe Biden",43
"Noble Predictive Insights","Noble Predictive Insights",613,"Ron DeSantis",42
"Noble Predictive Insights","Noble Predictive Insights",613,"Joe Biden",48
"Noble Predictive Insights","Noble Predictive Insights",613,"Donald Trump",40
"Emerson","Emerson College",1100,"Joe Biden",43.3
"Emerson","Emerson College",1100,"Donald Trump",41.1
"Emerson","Emerson College",1100,"Joe Biden",42.9
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",1500,"Joe Biden",42
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",1500,"Donald Trump",40
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",1500,"Donald Trump",41
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",1257,"Joe Biden",45
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",1257,"Donald Trump",44
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",1257,"Joe Biden",47
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",1257,"Donald Trump",45
